Timestamp,Rate of Total Requests
2025-03-27 00:48:16.694,1257.4023555079193
2025-03-27 00:48:31.694,1254.9563628326182
2025-03-27 00:48:46.694,1254.9791908601567
2025-03-27 00:49:01.694,1255.0056602925013
2025-03-27 00:49:16.694,1255.3141306370528
2025-03-27 00:49:31.694,1255.9862910982
2025-03-27 00:49:46.694,1256.0804076375134
2025-03-27 00:50:01.694,1256.1599703352852
2025-03-27 00:50:16.694,1256.125752505705
2025-03-27 00:50:31.694,1255.5391326774186
2025-03-27 00:50:46.694,1257.2434354260347
2025-03-27 00:51:01.694,1257.265820206976
2025-03-27 00:51:16.694,1256.102962030542
2025-03-27 00:51:31.694,1255.7194175177765
2025-03-27 00:51:46.694,1255.7780554786614
2025-03-27 00:52:01.694,1255.770507856921
2025-03-27 00:52:16.694,1255.7062035031402
2025-03-27 00:52:31.694,1255.799761495298
2025-03-27 00:52:46.694,1255.8088790225506
2025-03-27 00:53:01.694,1255.8408268895512
2025-03-27 00:53:16.694,1255.927726411098
2025-03-27 00:53:31.694,1255.9626006793312
2025-03-27 00:53:46.694,1256.0156928608724
2025-03-27 00:54:01.694,1256.0467520388984
2025-03-27 00:54:16.694,1256.0180541700613
2025-03-27 00:54:31.694,1256.2401158066914
2025-03-27 00:54:46.694,1256.2498071107227
2025-03-27 00:55:01.694,1256.3090612745307
2025-03-27 00:55:16.694,1249.946937022858
2025-03-27 00:55:31.694,1235.1763570213411
2025-03-27 00:55:46.694,1220.4980784261622
2025-03-27 00:56:01.694,1205.8194692346965
2025-03-27 00:56:16.694,1190.8744084851285
2025-03-27 00:56:31.694,1177.0955824525763
2025-03-27 00:56:46.694,1162.3827021022964
2025-03-27 00:57:01.694,1143.9180084374154
2025-03-27 00:57:16.694,1132.1342561632005
2025-03-27 00:57:31.694,1129.4557443492845
2025-03-27 00:57:46.694,1125.9614254299986
2025-03-27 00:58:01.694,1122.3285181424562
2025-03-27 00:58:16.694,1118.7136941070955
2025-03-27 00:58:31.694,1116.6879043741963
2025-03-27 00:58:46.694,1116.7151551976253
2025-03-27 00:59:01.694,1116.7547559675802
2025-03-27 00:59:16.694,1116.894730346205
2025-03-27 00:59:31.694,1117.0514431489814
2025-03-27 00:59:46.694,1117.1144094941562
2025-03-27 01:00:01.694,1117.1688510467757
2025-03-27 01:00:16.694,1117.0872066791926
2025-03-27 01:00:31.694,1117.1002848921198
2025-03-27 01:00:46.694,1117.1943689352513
2025-03-27 01:01:01.694,1117.3101558699436
2025-03-27 01:01:16.694,1117.4524345754241
2025-03-27 01:01:31.694,1117.5371016916115
2025-03-27 01:01:46.694,1117.636243981791
2025-03-27 01:02:01.694,1117.7148876968524
2025-03-27 01:02:16.694,1116.172208618626
2025-03-27 01:02:31.694,1116.540672572562
2025-03-27 01:02:46.694,1116.5707573752925
2025-03-27 01:03:01.694,1116.5737611244706
2025-03-27 01:03:16.694,1114.8048242677164
2025-03-27 01:03:31.694,1115.9705591906131
2025-03-27 01:03:46.694,1116.0530694438212
2025-03-27 01:04:01.694,1116.0476801027796
2025-03-27 01:04:16.694,1116.0573504060426
2025-03-27 01:04:31.694,1116.0810621960761
2025-03-27 01:04:46.694,1116.1064502226616
2025-03-27 01:05:01.694,1116.1138082821149
2025-03-27 01:05:16.694,1112.5427422344437
2025-03-27 01:05:31.694,1098.0242924286335
2025-03-27 01:05:46.694,1083.481695050221
2025-03-27 01:06:01.694,1068.9724848124886
2025-03-27 01:06:16.694,1054.4629946802131
2025-03-27 01:06:31.694,1039.2009295582764
2025-03-27 01:06:46.694,1027.1034676351114
2025-03-27 01:07:01.694,1008.8989012551095
2025-03-27 01:07:16.694,994.275033176433
2025-03-27 01:07:31.694,990.9869899886378
2025-03-27 01:07:46.694,987.6596423129849
2025-03-27 01:08:01.694,984.0198989336411
