Timestamp,Rate of Failed Requests
2025-03-25 07:30:47.352,0
2025-03-25 07:31:02.352,0
2025-03-25 07:31:17.352,0
2025-03-25 07:31:32.352,0
2025-03-25 07:31:47.352,0
2025-03-25 07:32:02.352,0
2025-03-25 07:32:17.352,0
2025-03-25 07:32:32.352,0
2025-03-25 07:32:47.352,0
2025-03-25 07:33:02.352,0
2025-03-25 07:33:17.352,0
2025-03-25 07:33:32.352,0
2025-03-25 07:33:47.352,0
2025-03-25 07:34:02.352,0
2025-03-25 07:34:17.352,0
2025-03-25 07:34:32.352,0
2025-03-25 07:34:47.352,0
2025-03-25 07:35:02.352,0
2025-03-25 07:35:17.352,0
2025-03-25 07:35:32.352,0
2025-03-25 07:35:47.352,0
2025-03-25 07:36:02.352,0
2025-03-25 07:36:17.352,0
2025-03-25 07:36:32.352,0
2025-03-25 07:36:47.352,0
2025-03-25 07:37:02.352,0
2025-03-25 07:37:17.352,0
2025-03-25 07:37:32.352,0
2025-03-25 07:37:47.352,0
2025-03-25 07:38:02.352,0
2025-03-25 07:38:17.352,0
2025-03-25 07:38:32.352,0
2025-03-25 07:38:47.352,0
2025-03-25 07:39:02.352,0
2025-03-25 07:39:17.352,0
2025-03-25 07:39:32.352,0
2025-03-25 07:39:47.352,0
2025-03-25 07:40:02.352,0
2025-03-25 07:40:17.352,0
2025-03-25 07:40:32.352,0
2025-03-25 07:40:47.352,0
2025-03-25 07:41:02.352,0
2025-03-25 07:41:17.352,0
2025-03-25 07:41:32.352,0
2025-03-25 07:41:47.352,0
2025-03-25 07:42:02.352,0
2025-03-25 07:42:17.352,0
2025-03-25 07:42:32.352,0
2025-03-25 07:42:47.352,0
2025-03-25 07:43:02.352,0
2025-03-25 07:43:17.352,0
2025-03-25 07:43:32.352,0
2025-03-25 07:43:47.352,0
2025-03-25 07:44:02.352,0
2025-03-25 07:44:17.352,0
2025-03-25 07:44:32.352,0
2025-03-25 07:44:47.352,0
2025-03-25 07:45:02.352,0
2025-03-25 07:45:17.352,0
2025-03-25 07:45:32.352,0
2025-03-25 07:45:47.352,0
2025-03-25 07:46:02.352,0
2025-03-25 07:46:17.352,0
2025-03-25 07:46:32.352,0
2025-03-25 07:46:47.352,0
2025-03-25 07:47:02.352,0
2025-03-25 07:47:17.352,0
2025-03-25 07:47:32.352,0
2025-03-25 07:47:47.352,0
2025-03-25 07:48:02.352,0
2025-03-25 07:48:17.352,0
2025-03-25 07:48:32.352,0
2025-03-25 07:48:47.352,0
2025-03-25 07:49:02.352,0
2025-03-25 07:49:17.352,0
2025-03-25 07:49:32.352,0
2025-03-25 07:49:47.352,0
2025-03-25 07:50:02.352,0
2025-03-25 07:50:17.352,0
2025-03-25 07:50:32.352,0
2025-03-25 07:50:47.352,0
2025-03-25 07:51:02.352,0
2025-03-25 07:51:17.352,0
2025-03-25 07:51:32.352,0
2025-03-25 07:51:47.352,0
2025-03-25 07:52:02.352,0
2025-03-25 07:52:17.352,0
2025-03-25 07:52:32.352,0
2025-03-25 07:52:47.352,0
