Timestamp,Service Units Used
2025-04-01 22:35:23.198,5
2025-04-01 22:35:38.198,5
2025-04-01 22:35:53.198,5
2025-04-01 22:36:08.198,5
2025-04-01 22:36:23.198,5
2025-04-01 22:36:38.198,5
2025-04-01 22:36:53.198,5
2025-04-01 22:37:08.198,5
2025-04-01 22:37:23.198,5
2025-04-01 22:37:38.198,5
2025-04-01 22:37:53.198,5
2025-04-01 22:38:08.198,5
2025-04-01 22:38:23.198,5
2025-04-01 22:38:38.198,5
2025-04-01 22:38:53.198,5
2025-04-01 22:39:08.198,5
2025-04-01 22:39:23.198,5
2025-04-01 22:39:38.198,5
2025-04-01 22:39:53.198,5
2025-04-01 22:40:08.198,5
2025-04-01 22:40:23.198,5
2025-04-01 22:40:38.198,5
2025-04-01 22:40:53.198,5
2025-04-01 22:41:08.198,5
2025-04-01 22:41:23.198,5
2025-04-01 22:41:38.198,5
2025-04-01 22:41:53.198,5
2025-04-01 22:42:08.198,5
2025-04-01 22:42:23.198,5
2025-04-01 22:42:38.198,5
2025-04-01 22:42:53.198,5
2025-04-01 22:43:08.198,5
2025-04-01 22:43:23.198,5
2025-04-01 22:43:38.198,5
2025-04-01 22:43:53.198,5
2025-04-01 22:44:08.198,5
2025-04-01 22:44:23.198,5
2025-04-01 22:44:38.198,5
2025-04-01 22:44:53.198,5
2025-04-01 22:45:08.198,5
2025-04-01 22:45:23.198,5
2025-04-01 22:45:38.198,5
2025-04-01 22:45:53.198,5
2025-04-01 22:46:08.198,5
2025-04-01 22:46:23.198,5
2025-04-01 22:46:38.198,5
2025-04-01 22:46:53.198,5
2025-04-01 22:47:08.198,5
2025-04-01 22:47:23.198,5
2025-04-01 22:47:38.198,5
2025-04-01 22:47:53.198,5
2025-04-01 22:48:08.198,5
2025-04-01 22:48:23.198,4
2025-04-01 22:48:38.198,4
2025-04-01 22:48:53.198,4
2025-04-01 22:49:08.198,4
2025-04-01 22:49:23.198,4
2025-04-01 22:49:38.198,4
2025-04-01 22:49:53.198,4
2025-04-01 22:50:08.198,4
2025-04-01 22:50:23.198,4
2025-04-01 22:50:38.198,4
2025-04-01 22:50:53.198,4
2025-04-01 22:51:08.198,4
2025-04-01 22:51:23.198,4
2025-04-01 22:51:38.198,4
2025-04-01 22:51:53.198,4
2025-04-01 22:52:08.198,4
2025-04-01 22:52:23.198,4
2025-04-01 22:52:38.198,4
2025-04-01 22:52:53.198,4
2025-04-01 22:53:08.198,4
2025-04-01 22:53:23.198,4
2025-04-01 22:53:38.198,4
2025-04-01 22:53:53.198,4
2025-04-01 22:54:08.198,4
2025-04-01 22:54:23.198,4
2025-04-01 22:54:38.198,4
2025-04-01 22:54:53.198,4
2025-04-01 22:55:08.198,4
2025-04-01 22:55:23.198,4
2025-04-01 22:55:38.198,4
2025-04-01 22:55:53.198,4
2025-04-01 22:56:08.198,4
2025-04-01 22:56:23.198,4
2025-04-01 22:56:38.198,4
2025-04-01 22:56:53.198,4
2025-04-01 22:57:08.198,4
2025-04-01 22:57:23.198,4
2025-04-01 22:57:38.198,4
2025-04-01 22:57:53.198,4
2025-04-01 22:58:08.198,4
2025-04-01 22:58:23.198,4
2025-04-01 22:58:38.198,4
2025-04-01 22:58:53.198,4
2025-04-01 22:59:08.198,4
2025-04-01 22:59:23.198,4
2025-04-01 22:59:38.198,4
2025-04-01 22:59:53.198,4
2025-04-01 23:00:08.198,4
2025-04-01 23:00:23.198,4
2025-04-01 23:00:38.198,4
2025-04-01 23:00:53.198,4
2025-04-01 23:01:08.198,4
2025-04-01 23:01:23.198,4
2025-04-01 23:01:38.198,4
2025-04-01 23:01:53.198,4
2025-04-01 23:02:08.198,4
2025-04-01 23:02:23.198,4
2025-04-01 23:02:38.198,4
2025-04-01 23:02:53.198,4
2025-04-01 23:03:08.198,4
2025-04-01 23:03:23.198,3
