Timestamp,Rate of Failed Requests
2025-03-25 09:41:40.518,0
2025-03-25 09:41:55.518,0
2025-03-25 09:42:10.518,0
2025-03-25 09:42:25.518,0
2025-03-25 09:42:40.518,0
2025-03-25 09:42:55.518,0
2025-03-25 09:43:10.518,0
2025-03-25 09:43:25.518,0
2025-03-25 09:43:40.518,0
2025-03-25 09:43:55.518,0
2025-03-25 09:44:10.518,0
2025-03-25 09:44:25.518,0
2025-03-25 09:44:40.518,0
2025-03-25 09:44:55.518,0
2025-03-25 09:45:10.518,0
2025-03-25 09:45:25.518,0
2025-03-25 09:45:40.518,0
2025-03-25 09:45:55.518,0
2025-03-25 09:46:10.518,0
2025-03-25 09:46:25.518,0
2025-03-25 09:46:40.518,0
2025-03-25 09:46:55.518,0
2025-03-25 09:47:10.518,0
2025-03-25 09:47:25.518,0
2025-03-25 09:47:40.518,0
2025-03-25 09:47:55.518,0
2025-03-25 09:48:10.518,0
2025-03-25 09:48:25.518,0
2025-03-25 09:48:40.518,0
2025-03-25 09:48:55.518,0
2025-03-25 09:49:10.518,0
2025-03-25 09:49:25.518,0
2025-03-25 09:49:40.518,0
2025-03-25 09:49:55.518,0
2025-03-25 09:50:10.518,0
2025-03-25 09:50:25.518,0
2025-03-25 09:50:40.518,0
2025-03-25 09:50:55.518,0
2025-03-25 09:51:10.518,0
2025-03-25 09:51:25.518,0
2025-03-25 09:51:40.518,0
2025-03-25 09:51:55.518,0
2025-03-25 09:52:10.518,0
2025-03-25 09:52:25.518,0
2025-03-25 09:52:40.518,0
2025-03-25 09:52:55.518,0
2025-03-25 09:53:10.518,0
2025-03-25 09:53:25.518,0
2025-03-25 09:53:40.518,0
2025-03-25 09:53:55.518,0
2025-03-25 09:54:10.518,0
2025-03-25 09:54:25.518,0
2025-03-25 09:54:40.518,0
2025-03-25 09:54:55.518,0
2025-03-25 09:55:10.518,0
2025-03-25 09:55:25.518,0
2025-03-25 09:55:40.518,0
2025-03-25 09:55:55.518,0
2025-03-25 09:56:10.518,0
2025-03-25 09:56:25.518,0
2025-03-25 09:56:40.518,0
2025-03-25 09:56:55.518,0
2025-03-25 09:57:10.518,0
2025-03-25 09:57:25.518,0
2025-03-25 09:57:40.518,0
2025-03-25 09:57:55.518,0
2025-03-25 09:58:10.518,0
2025-03-25 09:58:25.518,0
2025-03-25 09:58:40.518,0
2025-03-25 09:58:55.518,0
2025-03-25 09:59:10.518,0
2025-03-25 09:59:25.518,0
2025-03-25 09:59:40.518,0
2025-03-25 09:59:55.518,0
2025-03-25 10:00:10.518,0
2025-03-25 10:00:25.518,0
2025-03-25 10:00:40.518,0
2025-03-25 10:00:55.518,0
2025-03-25 10:01:10.518,0
2025-03-25 10:01:25.518,0
2025-03-25 10:01:40.518,0
2025-03-25 10:01:55.518,0
2025-03-25 10:02:10.518,0
2025-03-25 10:02:25.518,0
2025-03-25 10:02:40.518,0
2025-03-25 10:02:55.518,0
2025-03-25 10:03:10.518,0
2025-03-25 10:03:25.518,0
2025-03-25 10:03:40.518,0
2025-03-25 10:03:55.518,0
2025-03-25 10:04:10.518,0
2025-03-25 10:04:25.518,0
2025-03-25 10:04:40.518,0
2025-03-25 10:04:55.518,0
2025-03-25 10:05:10.518,0
2025-03-25 10:05:25.518,0
2025-03-25 10:05:40.518,0
2025-03-25 10:05:55.518,0
2025-03-25 10:06:10.518,0
2025-03-25 10:06:25.518,0
2025-03-25 10:06:40.518,0
2025-03-25 10:06:55.518,0
2025-03-25 10:07:10.518,0
2025-03-25 10:07:25.518,0
2025-03-25 10:07:40.518,0
2025-03-25 10:07:55.518,0
2025-03-25 10:08:10.518,0
2025-03-25 10:08:25.518,0
2025-03-25 10:08:40.518,0
2025-03-25 10:08:55.518,0
2025-03-25 10:09:10.518,0
2025-03-25 10:09:25.518,0
2025-03-25 10:09:40.518,0
2025-03-25 10:09:55.518,0
2025-03-25 10:10:10.518,0
2025-03-25 10:10:25.518,0
2025-03-25 10:10:40.518,0
2025-03-25 10:10:55.518,0
2025-03-25 10:11:10.518,0
2025-03-25 10:11:25.518,0
2025-03-25 10:11:40.518,0
2025-03-25 10:11:55.518,0
2025-03-25 10:12:10.518,0
2025-03-25 10:12:25.518,0
2025-03-25 10:12:40.518,0
2025-03-25 10:12:55.518,0
2025-03-25 10:13:10.518,0
2025-03-25 10:13:25.518,0
2025-03-25 10:13:40.518,0
2025-03-25 10:13:55.518,0
2025-03-25 10:14:10.518,0
2025-03-25 10:14:25.518,0
2025-03-25 10:14:40.518,0
2025-03-25 10:14:55.518,0
2025-03-25 10:15:10.518,0
2025-03-25 10:15:25.518,0
2025-03-25 10:15:40.518,0
2025-03-25 10:15:55.518,0
2025-03-25 10:16:10.518,0
2025-03-25 10:16:25.518,0
2025-03-25 10:16:40.518,0
2025-03-25 10:16:55.518,0
2025-03-25 10:17:10.518,0
