Timestamp,Rate of Total Requests
2025-03-28 10:35:07.863,0
2025-03-28 10:35:22.863,44.80901504760859
2025-03-28 10:35:37.863,90.01393586428065
2025-03-28 10:35:52.863,160.03486748671745
2025-03-28 10:36:07.863,199.23645907897875
2025-03-28 10:36:22.863,232.09439512906826
2025-03-28 10:36:37.863,301.52761570622386
2025-03-28 10:36:52.863,353.33201391785616
2025-03-28 10:37:07.863,396.04046073204967
2025-03-28 10:37:22.863,407.48372935898755
2025-03-28 10:37:37.863,449.4744245152255
2025-03-28 10:37:52.863,497.25896437939537
2025-03-28 10:38:07.863,543.3060274905392
2025-03-28 10:38:22.863,598.1948323285053
2025-03-28 10:38:37.863,643.0522552978325
2025-03-28 10:38:52.863,705.4591779203811
2025-03-28 10:39:07.863,753.1386286483241
2025-03-28 10:39:22.863,780.9721312855168
2025-03-28 10:39:37.863,823.1325216064995
2025-03-28 10:39:52.863,858.2598188316258
2025-03-28 10:40:07.863,853.6316427382615
2025-03-28 10:40:22.863,852.2564138396089
2025-03-28 10:40:37.863,824.3567376130367
2025-03-28 10:40:52.863,804.893319432078
2025-03-28 10:41:07.863,805.1416673497164
2025-03-28 10:41:22.863,804.7268904921066
2025-03-28 10:41:37.863,812.2693338275133
2025-03-28 10:41:52.863,825.5160466393502
2025-03-28 10:42:07.863,854.9092882821258
2025-03-28 10:42:22.863,874.7421712328616
2025-03-28 10:42:37.863,878.9149096110285
2025-03-28 10:42:52.863,865.3507581834091
2025-03-28 10:43:07.863,851.5265276480958
2025-03-28 10:43:22.863,864.8830761448103
2025-03-28 10:43:37.863,842.1872212437584
2025-03-28 10:43:52.863,821.867334012885
2025-03-28 10:44:07.863,849.028131286835
2025-03-28 10:44:22.863,853.7110898476856
2025-03-28 10:44:37.863,861.0703928414952
2025-03-28 10:44:52.863,862.1416216685174
2025-03-28 10:45:07.863,865.8997292495168
2025-03-28 10:45:22.863,864.0801000873605
2025-03-28 10:45:37.863,886.8653725601006
2025-03-28 10:45:52.863,883.9122749818843
2025-03-28 10:46:07.863,871.1427012621944
2025-03-28 10:46:22.863,836.8179948392949
2025-03-28 10:46:37.863,817.2950160926907
2025-03-28 10:46:52.863,821.2577455663168
2025-03-28 10:47:07.863,797.6569348893642
2025-03-28 10:47:22.863,796.3588818457752
2025-03-28 10:47:37.863,795.7305180969063
2025-03-28 10:47:52.863,785.7334891637325
2025-03-28 10:48:07.863,767.460177832942
2025-03-28 10:48:22.863,783.4964680920223
2025-03-28 10:48:37.863,814.2559207845779
2025-03-28 10:48:52.863,800.3144141774965
2025-03-28 10:49:07.863,796.2814413841439
2025-03-28 10:49:22.863,804.6659604700947
2025-03-28 10:49:37.863,806.1198700693866
2025-03-28 10:49:52.863,808.3096725947188
2025-03-28 10:50:07.863,796.9771486713943
2025-03-28 10:50:22.863,782.5436975419925
2025-03-28 10:50:37.863,832.2071260671221
2025-03-28 10:50:52.863,892.7236591144429
2025-03-28 10:51:07.863,918.4871399643956
2025-03-28 10:51:22.863,925.8325335151349
2025-03-28 10:51:37.863,920.0765179172057
2025-03-28 10:51:52.863,942.9251604885566
2025-03-28 10:52:07.863,933.622708126277
2025-03-28 10:52:22.863,945.2556608784431
2025-03-28 10:52:37.863,961.279203862186
2025-03-28 10:52:52.863,957.7996398917945
2025-03-28 10:53:07.863,934.4958736359698
2025-03-28 10:53:22.863,917.1349281156931
2025-03-28 10:53:37.863,925.0187276179125
2025-03-28 10:53:52.863,915.634980845065
2025-03-28 10:54:07.863,910.1793000426876
2025-03-28 10:54:22.863,917.0866223324657
2025-03-28 10:54:37.863,911.7140635415858
2025-03-28 10:54:52.863,941.7584963970486
2025-03-28 10:55:07.863,963.1956792282227
2025-03-28 10:55:22.863,926.0144189020868
2025-03-28 10:55:37.863,868.8672976587812
2025-03-28 10:55:52.863,853.4544615209192
2025-03-28 10:56:07.863,859.9655837185649
2025-03-28 10:56:22.863,867.6156184446183
2025-03-28 10:56:37.863,858.7038318919562
2025-03-28 10:56:52.863,847.1799853838199
2025-03-28 10:57:07.863,826.7653396672331
2025-03-28 10:57:22.863,829.2192069825744
2025-03-28 10:57:37.863,823.4418803854961
2025-03-28 10:57:52.863,816.868213432514
2025-03-28 10:58:07.863,816.9587494160945
2025-03-28 10:58:22.863,802.6665565569339
2025-03-28 10:58:37.863,809.7714796088268
2025-03-28 10:58:52.863,823.540288428872
2025-03-28 10:59:07.863,826.4224413691718
2025-03-28 10:59:22.863,823.944773119423
2025-03-28 10:59:37.863,793.9526288063968
2025-03-28 10:59:52.863,803.7648701063744
2025-03-28 11:00:07.863,799.1253361291078
2025-03-28 11:00:22.863,823.8636127314686
2025-03-28 11:00:37.863,844.1526945490722
2025-03-28 11:00:52.863,840.4814418996215
2025-03-28 11:01:07.863,836.6365042640275
2025-03-28 11:01:22.863,860.0638011202194
2025-03-28 11:01:37.863,873.9021296049543
2025-03-28 11:01:52.863,874.0449116751013
2025-03-28 11:02:07.863,885.1462575098486
2025-03-28 11:02:22.863,906.1077029460737
2025-03-28 11:02:37.863,930.3571691419615
2025-03-28 11:02:52.863,933.0879204966054
2025-03-28 11:03:07.863,913.7387857824482
2025-03-28 11:03:22.863,903.5531394959046
2025-03-28 11:03:37.863,882.8008388530029
2025-03-28 11:03:52.863,884.7231253274633
2025-03-28 11:04:07.863,884.5874313849688
2025-03-28 11:04:22.863,901.8232349062403
2025-03-28 11:04:37.863,893.1071816300025
2025-03-28 11:04:52.863,899.14136159719
2025-03-28 11:05:07.863,897.0596753688444
2025-03-28 11:05:22.863,907.8856310002348
2025-03-28 11:05:37.863,909.4559301950633
2025-03-28 11:05:52.863,903.4513889715197
2025-03-28 11:06:07.863,862.300498243383
2025-03-28 11:06:22.863,853.956726815546
2025-03-28 11:06:37.863,858.8592466714605
2025-03-28 11:06:52.863,835.2901497932381
2025-03-28 11:07:07.863,815.5467644445854
