Timestamp,Rate of Successful Requests
2025-03-30 22:33:54.177,0
2025-03-30 22:34:09.177,12.632036951185595
2025-03-30 22:34:24.177,16.84272578510076
2025-03-30 22:34:39.177,29.47477751063312
2025-03-30 22:34:54.177,58.94952547153584
2025-03-30 22:35:09.177,84.21364369829526
2025-03-30 22:35:24.177,109.47788012522055
2025-03-30 22:35:39.177,122.1097693264062
2025-03-30 22:35:54.177,143.16291799888535
2025-03-30 22:36:09.177,151.58453206217413
2025-03-30 22:36:24.177,160.00561423207833
2025-03-30 22:36:39.177,160.00561423404832
2025-03-30 22:36:54.177,164.21656901325602
2025-03-30 22:37:09.177,185.26998363154613
2025-03-30 22:37:24.177,206.3236789745562
2025-03-30 22:37:39.177,240.00842134811745
2025-03-30 22:37:54.177,261.06179164181196
2025-03-30 22:38:09.177,269.4831397626077
2025-03-30 22:38:24.177,284.41846787951624
2025-03-30 22:38:39.177,307.3797529579523
2025-03-30 22:38:54.177,311.59042701669125
2025-03-30 22:39:09.177,315.8011306329371
2025-03-30 22:39:24.177,332.6438268601161
2025-03-30 22:39:39.177,315.8011158502954
2025-03-30 22:39:54.177,307.37922106653787
2025-03-30 22:40:09.177,286.32528933512003
2025-03-30 22:40:24.177,294.7471841117232
2025-03-30 22:40:39.177,277.9049754473192
2025-03-30 22:40:54.177,273.6937990465851
2025-03-30 22:41:09.177,295.13316256710755
2025-03-30 22:41:24.177,328.4325765856782
2025-03-30 22:41:39.177,349.48593210481863
2025-03-30 22:41:54.177,352.7457103758027
2025-03-30 22:42:09.177,362.1173041872775
2025-03-30 22:42:24.177,348.40583872724085
2025-03-30 22:42:39.177,341.0657955219324
2025-03-30 22:42:54.177,359.2196023659063
2025-03-30 22:43:09.177,376.658150495361
2025-03-30 22:43:24.177,359.18228422851405
2025-03-30 22:43:39.177,349.48715841852663
2025-03-30 22:43:54.177,371.9154441738711
2025-03-30 22:44:09.177,356.94936664444367
2025-03-30 22:44:24.177,349.4859468753289
2025-03-30 22:44:39.177,345.27648435978773
2025-03-30 22:44:54.177,345.2758785945656
2025-03-30 22:45:09.177,328.4325765816344
2025-03-30 22:45:24.177,349.48593210481863
2025-03-30 22:45:39.177,357.907945095689
2025-03-30 22:45:54.177,344.89050454578944
