Timestamp,Rate of Failed Requests
2025-04-01 07:21:34.395,0.006377716888094289
2025-04-01 07:21:49.395,0.006377717821859771
2025-04-01 07:22:04.395,0.0063777150205654096
2025-04-01 07:22:19.395,0.006377717821859511
2025-04-01 07:22:34.395,0.00637771688809455
2025-04-01 07:22:49.395,0.0063777173549769
2025-04-01 07:23:04.395,0.006377716421211939
2025-04-01 07:23:19.395,0.006377718288742382
2025-04-01 07:23:34.395,0.006377715954329588
2025-04-01 07:23:49.395,0.0063777182887423825
2025-04-01 07:24:04.395,0.006377715487447499
2025-04-01 07:24:19.395,0.0063777173549769
2025-04-01 07:24:34.395,0.006377716421211939
2025-04-01 07:24:49.395,0.006377716888094289
2025-04-01 07:25:04.395,0.006377716888094289
2025-04-01 07:25:19.395,0.006377717821859512
2025-04-01 07:25:34.395,0.006377715487447499
2025-04-01 07:25:49.395,0.006377716888094289
2025-04-01 07:26:04.395,0.006377716888094289
2025-04-01 07:26:19.395,0.0063777173549769
2025-04-01 07:26:34.395,0.006377716421211939
2025-04-01 07:26:49.395,0.0063777173549769
2025-04-01 07:27:04.395,0.0063777154874475
2025-04-01 07:27:19.395,0.0063777173549769
2025-04-01 07:27:34.395,0.0063777150205654096
2025-04-01 07:27:49.395,0.006377715954329589
2025-04-01 07:28:04.395,0.0063777150205654096
2025-04-01 07:28:19.395,0.006377716888094289
2025-04-01 07:28:34.395,0.006377715954329588
2025-04-01 07:28:49.395,0.006377716421211939
2025-04-01 07:29:04.395,0.006377715487447499
2025-04-01 07:29:19.395,0.006377716421211939
2025-04-01 07:29:34.395,0.0063777150205654096
2025-04-01 07:29:49.395,0.006377715487447499
2025-04-01 07:30:04.395,0.006377715020565669
2025-04-01 07:30:19.395,0.006377716421211939
2025-04-01 07:30:34.395,0.0063777145536835795
2025-04-01 07:30:49.395,0.006377716888094289
2025-04-01 07:31:04.395,0.0063777145536835795
2025-04-01 07:31:19.395,0.0063777154874475
2025-04-01 07:31:34.395,0.0063777150205654096
2025-04-01 07:31:49.395,0.006377715487447499
2025-04-01 07:32:04.395,0.006377714086801749
2025-04-01 07:32:19.395,0.0063777159543298495
2025-04-01 07:32:34.395,0.0063777145536835795
2025-04-01 07:32:49.395,0.006377715954329588
2025-04-01 07:33:04.395,0.006377714086801749
2025-04-01 07:33:19.395,0.0063777154874475
2025-04-01 07:33:34.395,0.0063777145536835795
2025-04-01 07:33:49.395,0.0063777150205654096
2025-04-01 07:34:04.395,0.006377714086801749
2025-04-01 07:34:19.395,0.0063777150205654096
2025-04-01 07:34:34.395,0.006377713619920181
2025-04-01 07:34:49.395,0.0063777150205654096
2025-04-01 07:35:04.395,0.006377714086801749
2025-04-01 07:35:19.395,0.0063777145536835795
2025-04-01 07:35:34.395,0.006377713619920181
2025-04-01 07:35:49.395,0.0063777145536835795
2025-04-01 07:36:04.395,0.0063777140868020105
2025-04-01 07:36:19.395,0.0063777150205654096
