Timestamp,Rate of Failed Requests
2025-03-28 12:45:59.450,0
2025-03-28 12:46:14.450,0
2025-03-28 12:46:29.450,0
2025-03-28 12:46:44.450,0
2025-03-28 12:46:59.450,0
2025-03-28 12:47:14.450,0
2025-03-28 12:47:29.450,0
2025-03-28 12:47:44.450,0
2025-03-28 12:47:59.450,0
2025-03-28 12:48:14.450,0
2025-03-28 12:48:29.450,0
2025-03-28 12:48:44.450,0
2025-03-28 12:48:59.450,0
2025-03-28 12:49:14.450,0
2025-03-28 12:49:29.450,0
2025-03-28 12:49:44.450,0
2025-03-28 12:49:59.450,0
2025-03-28 12:50:14.450,0
2025-03-28 12:50:29.450,0
2025-03-28 12:50:44.450,0
2025-03-28 12:50:59.450,0
2025-03-28 12:51:14.450,0
2025-03-28 12:51:29.450,0
2025-03-28 12:51:44.450,0
2025-03-28 12:51:59.450,0
2025-03-28 12:52:14.450,0
2025-03-28 12:52:29.450,0
2025-03-28 12:52:44.450,0
2025-03-28 12:52:59.450,0
2025-03-28 12:53:14.450,0
2025-03-28 12:53:29.450,0
2025-03-28 12:53:44.450,0
2025-03-28 12:53:59.450,0
2025-03-28 12:54:14.450,0
2025-03-28 12:54:29.450,0
2025-03-28 12:54:44.450,0
2025-03-28 12:54:59.450,0
2025-03-28 12:55:14.450,0
2025-03-28 12:55:29.450,0
2025-03-28 12:55:44.450,0
2025-03-28 12:55:59.450,0
2025-03-28 12:56:14.450,0
2025-03-28 12:56:29.450,0
2025-03-28 12:56:44.450,0
2025-03-28 12:56:59.450,0
2025-03-28 12:57:14.450,0
2025-03-28 12:57:29.450,0
2025-03-28 12:57:44.450,0
2025-03-28 12:57:59.450,0
2025-03-28 12:58:14.450,0
2025-03-28 12:58:29.450,0
2025-03-28 12:58:44.450,0
2025-03-28 12:58:59.450,0
2025-03-28 12:59:14.450,0
2025-03-28 12:59:29.450,0
2025-03-28 12:59:44.450,0
2025-03-28 12:59:59.450,0
2025-03-28 13:00:14.450,0
2025-03-28 13:00:29.450,0
2025-03-28 13:00:44.450,0
2025-03-28 13:00:59.450,0
2025-03-28 13:01:14.450,0
2025-03-28 13:01:29.450,0
2025-03-28 13:01:44.450,0
2025-03-28 13:01:59.450,0
2025-03-28 13:02:14.450,0
2025-03-28 13:02:29.450,0
2025-03-28 13:02:44.450,0
2025-03-28 13:02:59.450,0
2025-03-28 13:03:14.450,0
2025-03-28 13:03:29.450,0
2025-03-28 13:03:44.450,0
2025-03-28 13:03:59.450,0
2025-03-28 13:04:14.450,0
2025-03-28 13:04:29.450,0
2025-03-28 13:04:44.450,0
2025-03-28 13:04:59.450,0
2025-03-28 13:05:14.450,0
2025-03-28 13:05:29.450,0
2025-03-28 13:05:44.450,0
2025-03-28 13:05:59.450,0
2025-03-28 13:06:14.450,0
2025-03-28 13:06:29.450,0
2025-03-28 13:06:44.450,0
2025-03-28 13:06:59.450,0
2025-03-28 13:07:14.450,0
2025-03-28 13:07:29.450,0
2025-03-28 13:07:44.450,0
2025-03-28 13:07:59.450,0
2025-03-28 13:08:14.450,0
2025-03-28 13:08:29.450,0
2025-03-28 13:08:44.450,0
2025-03-28 13:08:59.450,0
2025-03-28 13:09:14.450,0
2025-03-28 13:09:29.450,0
2025-03-28 13:09:44.450,0
2025-03-28 13:09:59.450,0
2025-03-28 13:10:14.450,0
2025-03-28 13:10:29.450,0
2025-03-28 13:10:44.450,0
2025-03-28 13:10:59.450,0
2025-03-28 13:11:14.450,0
2025-03-28 13:11:29.450,0
2025-03-28 13:11:44.450,0
2025-03-28 13:11:59.450,0
2025-03-28 13:12:14.450,0
2025-03-28 13:12:29.450,0
2025-03-28 13:12:44.450,0
2025-03-28 13:12:59.450,0
2025-03-28 13:13:14.450,0
2025-03-28 13:13:29.450,0
2025-03-28 13:13:44.450,0
2025-03-28 13:13:59.450,0
