Timestamp,Rate of Failed Requests
2025-04-01 13:53:06.368,0
2025-04-01 13:53:21.368,0
2025-04-01 13:53:36.368,0
2025-04-01 13:53:51.368,0
2025-04-01 13:54:06.368,0
2025-04-01 13:54:21.368,0
2025-04-01 13:54:36.368,0
2025-04-01 13:54:51.368,0
2025-04-01 13:55:06.368,0
2025-04-01 13:55:21.368,0
2025-04-01 13:55:36.368,0
2025-04-01 13:55:51.368,0
2025-04-01 13:56:06.368,0
2025-04-01 13:56:21.368,0
2025-04-01 13:56:36.368,0
2025-04-01 13:56:51.368,0
2025-04-01 13:57:06.368,0
2025-04-01 13:57:21.368,0
2025-04-01 13:57:36.368,0
2025-04-01 13:57:51.368,0
2025-04-01 13:58:06.368,0
2025-04-01 13:58:21.368,0
2025-04-01 13:58:36.368,0
2025-04-01 13:58:51.368,0
2025-04-01 13:59:06.368,0
2025-04-01 13:59:21.368,0
2025-04-01 13:59:36.368,0
2025-04-01 13:59:51.368,0
2025-04-01 14:00:06.368,0
2025-04-01 14:00:21.368,0
2025-04-01 14:00:36.368,0
2025-04-01 14:00:51.368,0
2025-04-01 14:01:06.368,0
2025-04-01 14:01:21.368,0
2025-04-01 14:01:36.368,0
2025-04-01 14:01:51.368,0
2025-04-01 14:02:06.368,0
2025-04-01 14:02:21.368,0
2025-04-01 14:02:36.368,0
2025-04-01 14:02:51.368,0
2025-04-01 14:03:06.368,0
2025-04-01 14:03:21.368,0
2025-04-01 14:03:36.368,0
2025-04-01 14:03:51.368,0
2025-04-01 14:04:06.368,0
2025-04-01 14:04:21.368,0
2025-04-01 14:04:36.368,0
2025-04-01 14:04:51.368,0
2025-04-01 14:05:06.368,0
2025-04-01 14:05:21.368,0
2025-04-01 14:05:36.368,0
2025-04-01 14:05:51.368,0
2025-04-01 14:06:06.368,0
2025-04-01 14:06:21.368,0
2025-04-01 14:06:36.368,0
2025-04-01 14:06:51.368,0
2025-04-01 14:07:06.368,0
2025-04-01 14:07:21.368,0
2025-04-01 14:07:36.368,0
2025-04-01 14:07:51.368,0
2025-04-01 14:08:06.368,0
2025-04-01 14:08:21.368,0
2025-04-01 14:08:36.368,0
2025-04-01 14:08:51.368,0
2025-04-01 14:09:06.368,0
2025-04-01 14:09:21.368,0
2025-04-01 14:09:36.368,0
2025-04-01 14:09:51.368,0
2025-04-01 14:10:06.368,0
2025-04-01 14:10:21.368,0
2025-04-01 14:10:36.368,0
2025-04-01 14:10:51.368,0
2025-04-01 14:11:06.368,0
2025-04-01 14:11:21.368,0
2025-04-01 14:11:36.368,0
2025-04-01 14:11:51.368,0
2025-04-01 14:12:06.368,0
2025-04-01 14:12:21.368,0
2025-04-01 14:12:36.368,0
2025-04-01 14:12:51.368,0
2025-04-01 14:13:06.368,0
2025-04-01 14:13:21.368,0
2025-04-01 14:13:36.368,0
2025-04-01 14:13:51.368,0
2025-04-01 14:14:06.368,0
2025-04-01 14:14:21.368,0
2025-04-01 14:14:36.368,0
2025-04-01 14:14:51.368,0
2025-04-01 14:15:06.368,0
2025-04-01 14:15:21.368,0
2025-04-01 14:15:36.368,0
2025-04-01 14:15:51.368,0
2025-04-01 14:16:06.368,0
2025-04-01 14:16:21.368,0
2025-04-01 14:16:36.368,0
2025-04-01 14:16:51.368,0
2025-04-01 14:17:06.368,0
2025-04-01 14:17:21.368,0
2025-04-01 14:17:36.368,0
2025-04-01 14:17:51.368,0
2025-04-01 14:18:06.368,0
2025-04-01 14:18:21.368,0
2025-04-01 14:18:36.368,0
2025-04-01 14:18:51.368,0
2025-04-01 14:19:06.368,0
2025-04-01 14:19:21.368,0
2025-04-01 14:19:36.368,0
2025-04-01 14:19:51.368,0
2025-04-01 14:20:06.368,0
2025-04-01 14:20:21.368,0
2025-04-01 14:20:36.368,0
2025-04-01 14:20:51.368,0
2025-04-01 14:21:06.368,0
2025-04-01 14:21:21.368,0
2025-04-01 14:21:36.368,0
2025-04-01 14:21:51.368,0
2025-04-01 14:22:06.368,0
2025-04-01 14:22:21.368,0
2025-04-01 14:22:36.368,0
2025-04-01 14:22:51.368,0
2025-04-01 14:23:06.368,0
2025-04-01 14:23:21.368,0
2025-04-01 14:23:36.368,0
2025-04-01 14:23:51.368,0
2025-04-01 14:24:06.368,0
2025-04-01 14:24:21.368,0
2025-04-01 14:24:36.368,0
2025-04-01 14:24:51.368,0
2025-04-01 14:25:06.368,0
2025-04-01 14:25:21.368,0
2025-04-01 14:25:36.368,0
2025-04-01 14:25:51.368,0
2025-04-01 14:26:06.368,0
2025-04-01 14:26:21.368,0
2025-04-01 14:26:36.368,0
2025-04-01 14:26:51.368,0
2025-04-01 14:27:06.368,0
2025-04-01 14:27:21.368,0
2025-04-01 14:27:36.368,0
2025-04-01 14:27:51.368,0
2025-04-01 14:28:06.368,0
2025-04-01 14:28:21.368,0
2025-04-01 14:28:36.368,0
2025-04-01 14:28:51.368,0
2025-04-01 14:29:06.368,0
2025-04-01 14:29:21.368,0
2025-04-01 14:29:36.368,0
2025-04-01 14:29:51.368,0
2025-04-01 14:30:06.368,0
2025-04-01 14:30:21.368,0
2025-04-01 14:30:36.368,0
2025-04-01 14:30:51.368,0
2025-04-01 14:31:06.368,0
2025-04-01 14:31:21.368,0
