Timestamp,Rate of Total Requests
2025-01-18 18:46:01.303,192.6416543956865
2025-01-18 18:46:16.303,174.40922579771657
2025-01-18 18:46:31.303,169.4778283546252
2025-01-18 18:46:46.303,177.17062181627665
2025-01-18 18:47:01.303,182.74321317165578
2025-01-18 18:47:16.303,186.58326935706876
2025-01-18 18:47:31.303,192.04437696745725
2025-01-18 18:47:46.303,200.60266050333527
2025-01-18 18:48:01.303,201.20122037572685
2025-01-18 18:48:16.303,197.71658736949118
2025-01-18 18:48:31.303,205.01128856059702
2025-01-18 18:48:46.303,209.4801227889923
2025-01-18 18:49:01.303,203.22190380894787
2025-01-18 18:49:16.303,210.05581884804732
2025-01-18 18:49:31.303,207.42973083625728
2025-01-18 18:49:46.303,210.5387798128334
2025-01-18 18:50:01.303,214.01298070765773
2025-01-18 18:50:16.303,227.64695740357973
2025-01-18 18:50:31.303,243.67177547046438
2025-01-18 18:50:46.303,262.88391096940694
2025-01-18 18:51:01.303,278.26727373376633
2025-01-18 18:51:16.303,285.6119812331544
2025-01-18 18:51:31.303,298.3392601539326
2025-01-18 18:51:46.303,306.78057087349
2025-01-18 18:52:01.303,319.0683846281145
2025-01-18 18:52:16.303,330.2094577011893
2025-01-18 18:52:31.303,344.37618367439796
2025-01-18 18:52:46.303,362.746931614511
2025-01-18 18:53:01.303,381.193152139158
2025-01-18 18:53:16.303,397.732916207771
2025-01-18 18:53:31.303,422.0801483209979
2025-01-18 18:53:46.303,439.43609611585816
2025-01-18 18:54:01.303,455.01762979656905
2025-01-18 18:54:16.303,480.64301142755284
2025-01-18 18:54:31.303,497.34732680592344
2025-01-18 18:54:46.303,510.4920933291139
2025-01-18 18:55:01.303,533.3545959473306
2025-01-18 18:55:16.303,551.684507884022
2025-01-18 18:55:31.303,562.4877883881153
2025-01-18 18:55:46.303,577.3800448632552
2025-01-18 18:56:01.303,588.5597953134971
2025-01-18 18:56:16.303,603.9346306998895
2025-01-18 18:56:31.303,616.8394859466183
2025-01-18 18:56:46.303,625.7437797492929
2025-01-18 18:57:01.303,637.8918816830006
2025-01-18 18:57:16.303,647.9461389043406
2025-01-18 18:57:31.303,662.3358290153985
2025-01-18 18:57:46.303,684.0641624337272
2025-01-18 18:58:01.303,692.7123440263034
2025-01-18 18:58:16.303,709.0714058979318
2025-01-18 18:58:31.303,714.7409249246361
2025-01-18 18:58:46.303,726.0803667900482
2025-01-18 18:59:01.303,731.6247055481471
2025-01-18 18:59:16.303,746.668865008421
2025-01-18 18:59:31.303,765.557862030833
2025-01-18 18:59:46.303,779.5528735266981
2025-01-18 19:00:01.303,798.3596988595547
2025-01-18 19:00:16.303,818.5353019664221
2025-01-18 19:00:31.303,827.797411208581
2025-01-18 19:00:46.303,846.3551390481427
2025-01-18 19:01:01.303,852.6868366044558
2025-01-18 19:01:16.303,844.9742080665856
2025-01-18 19:01:31.303,849.7546403464487
2025-01-18 19:01:46.303,860.5789213066937
2025-01-18 19:02:01.303,864.2008624440789
2025-01-18 19:02:16.303,876.0305322743939
2025-01-18 19:02:31.303,872.7886412098494
2025-01-18 19:02:46.303,875.026517530572
2025-01-18 19:03:01.303,882.6826077920862
2025-01-18 19:03:16.303,880.7025834006395
2025-01-18 19:03:31.303,872.1346154831516
2025-01-18 19:03:46.303,866.7229163810537
2025-01-18 19:04:01.303,862.1791695269638
2025-01-18 19:04:16.303,867.6083442333946
2025-01-18 19:04:31.303,865.1939462736997
2025-01-18 19:04:46.303,867.0028584867722
2025-01-18 19:05:01.303,868.6509238032279
2025-01-18 19:05:16.303,870.4003506847107
2025-01-18 19:05:31.303,870.7093151629939
2025-01-18 19:05:46.303,874.7218048157674
2025-01-18 19:06:01.303,878.9272543897581
2025-01-18 19:06:16.303,876.314888059722
2025-01-18 19:06:31.303,880.1360729709859
2025-01-18 19:06:46.303,879.2585745452967
2025-01-18 19:07:01.303,886.991214154605
2025-01-18 19:07:16.303,890.0783568286208
2025-01-18 19:07:31.303,890.6617306378973
2025-01-18 19:07:46.303,885.1417548577645
2025-01-18 19:08:01.303,876.2070625777537
2025-01-18 19:08:16.303,871.0805678598331
2025-01-18 19:08:31.303,868.4873997278027
2025-01-18 19:08:46.303,860.0524664819538
2025-01-18 19:09:01.303,840.8072386441133
2025-01-18 19:09:16.303,837.1671964434706
2025-01-18 19:09:31.303,833.998078963301
2025-01-18 19:09:46.303,835.0922085439881
2025-01-18 19:10:01.303,837.2573177947179
2025-01-18 19:10:16.303,841.6175219693018
2025-01-18 19:10:31.303,833.6822891505499
2025-01-18 19:10:46.303,835.330924066522
2025-01-18 19:11:01.303,836.2249137172569
2025-01-18 19:11:16.303,851.1151501777235
2025-01-18 19:11:31.303,871.1549386762946
2025-01-18 19:11:46.303,872.7722783667507
2025-01-18 19:12:01.303,874.9497462990531
2025-01-18 19:12:16.303,882.7069149049045
2025-01-18 19:12:31.303,879.6911473246906
2025-01-18 19:12:46.303,880.4390049240423
2025-01-18 19:13:01.303,880.2218451944664
2025-01-18 19:13:16.303,889.6665092373207
2025-01-18 19:13:31.303,895.2482929725937
2025-01-18 19:13:46.303,907.4053579735531
2025-01-18 19:14:01.303,894.938684184715
2025-01-18 19:14:16.303,883.3006638262241
2025-01-18 19:14:31.303,881.3545480297022
2025-01-18 19:14:46.303,885.660050657725
2025-01-18 19:15:01.303,877.3244002467002
2025-01-18 19:15:16.303,883.4010993919642
2025-01-18 19:15:31.303,875.5567807071252
2025-01-18 19:15:46.303,877.3012390611669
2025-01-18 19:16:01.303,882.014091184895
2025-01-18 19:16:16.303,886.4797763886509
2025-01-18 19:16:31.303,874.31491669155
2025-01-18 19:16:46.303,864.9952128838067
2025-01-18 19:17:01.303,853.1457854017185
2025-01-18 19:17:16.303,850.230076228718
2025-01-18 19:17:31.303,838.8301058425525
2025-01-18 19:17:46.303,838.0805168179626
2025-01-18 19:18:01.303,837.1645833870833
2025-01-18 19:18:16.303,843.9684941867487
2025-01-18 19:18:31.303,853.228678421145
2025-01-18 19:18:46.303,859.6417864540864
2025-01-18 19:19:01.303,861.6547077710227
2025-01-18 19:19:16.303,861.1568034480101
2025-01-18 19:19:31.303,856.2962538357383
2025-01-18 19:19:46.303,854.5468035210897
2025-01-18 19:20:01.303,855.253958017681
2025-01-18 19:20:16.303,854.8363087720314
2025-01-18 19:20:31.303,847.3722460581971
2025-01-18 19:20:46.303,848.1103740913835
2025-01-18 19:21:01.303,852.0088365208095
2025-01-18 19:21:16.303,852.7279693727543
2025-01-18 19:21:31.303,856.0463057925264
2025-01-18 19:21:46.303,850.9397309138056
2025-01-18 19:22:01.303,845.8884722675714
2025-01-18 19:22:16.303,835.3108735103525
2025-01-18 19:22:31.303,830.465826803068
2025-01-18 19:22:46.303,840.2600845987185
2025-01-18 19:23:01.303,834.8209267995798
2025-01-18 19:23:16.303,837.0744492202148
2025-01-18 19:23:31.303,840.0718414959892
2025-01-18 19:23:46.303,844.4466883026008
2025-01-18 19:24:01.303,848.1927831734913
2025-01-18 19:24:16.303,866.8729683017627
2025-01-18 19:24:31.303,849.3675126701635
2025-01-18 19:24:46.303,835.8274197836333
2025-01-18 19:25:01.303,830.869469251663
2025-01-18 19:25:16.303,845.3748376849944
2025-01-18 19:25:31.303,860.1480288196346
2025-01-18 19:25:46.303,853.0747440312603
2025-01-18 19:26:01.303,830.9286799716605
2025-01-18 19:26:16.303,813.7038656329381
2025-01-18 19:26:31.303,807.2375373717168
2025-01-18 19:26:46.303,812.31813915282
2025-01-18 19:27:01.303,804.3922311343517
2025-01-18 19:27:16.303,797.739661527833
2025-01-18 19:27:31.303,803.1780470288412
2025-01-18 19:27:46.303,801.3136932774307
2025-01-18 19:28:01.303,805.0575379328282
2025-01-18 19:28:16.303,820.6964124738212
2025-01-18 19:28:31.303,810.1363753841322
2025-01-18 19:28:46.303,823.571565667874
2025-01-18 19:29:01.303,820.2748378165011
2025-01-18 19:29:16.303,833.0959441496872
2025-01-18 19:29:31.303,825.5174474277349
2025-01-18 19:29:46.303,823.6673538053362
2025-01-18 19:30:01.303,820.588798806548
2025-01-18 19:30:16.303,824.723330630401
2025-01-18 19:30:31.303,834.824446070404
2025-01-18 19:30:46.303,832.631835168676
2025-01-18 19:31:01.303,827.5323199210546
2025-01-18 19:31:16.303,823.706389822957
2025-01-18 19:31:31.303,820.3664115780766
2025-01-18 19:31:46.303,836.0921873237966
2025-01-18 19:32:01.303,838.7875748826616
2025-01-18 19:32:16.303,841.8473578984937
2025-01-18 19:32:31.303,838.8938305475858
2025-01-18 19:32:46.303,841.6164108505897
2025-01-18 19:33:01.303,843.1607744268011
2025-01-18 19:33:16.303,837.2507173486555
2025-01-18 19:33:31.303,839.4569791992225
2025-01-18 19:33:46.303,846.4759303067925
2025-01-18 19:34:01.303,852.8603416055249
2025-01-18 19:34:16.303,861.8276371154209
2025-01-18 19:34:31.303,866.0806373829308
2025-01-18 19:34:46.303,860.0202390904817
2025-01-18 19:35:01.303,852.2798438378672
2025-01-18 19:35:16.303,852.7027120615927
2025-01-18 19:35:31.303,846.9114356230258
2025-01-18 19:35:46.303,841.1668884322736
2025-01-18 19:36:01.303,832.2234443913618
2025-01-18 19:36:16.303,832.4960283146539
2025-01-18 19:36:31.303,829.5559384287702
2025-01-18 19:36:46.303,834.4781429201275
2025-01-18 19:37:01.303,841.0412404713528
2025-01-18 19:37:16.303,850.9599411342147
2025-01-18 19:37:31.303,854.5710320712428
2025-01-18 19:37:46.303,856.35122830244
2025-01-18 19:38:01.303,844.260573160835
2025-01-18 19:38:16.303,849.2161361282577
2025-01-18 19:38:31.303,850.1264526079261
2025-01-18 19:38:46.303,841.5718801834211
2025-01-18 19:39:01.303,824.3408260390567
2025-01-18 19:39:16.303,835.63684618268
2025-01-18 19:39:31.303,840.9255270533537
2025-01-18 19:39:46.303,849.491165921245
2025-01-18 19:40:01.303,843.2576767220633
2025-01-18 19:40:16.303,834.5410966163153
2025-01-18 19:40:31.303,838.0235667955451
2025-01-18 19:40:46.303,840.6003396530059
2025-01-18 19:41:01.303,839.7403059727599
2025-01-18 19:41:16.303,846.0564114672551
2025-01-18 19:41:31.303,843.0317584738353
2025-01-18 19:41:46.303,841.2661272839968
2025-01-18 19:42:01.303,846.1004881207622
2025-01-18 19:42:16.303,850.1742825594353
2025-01-18 19:42:31.303,848.083170333368
2025-01-18 19:42:46.303,848.5060266546313
2025-01-18 19:43:01.303,831.0457464197077
2025-01-18 19:43:16.303,838.5500589165262
2025-01-18 19:43:31.303,832.8582216231616
2025-01-18 19:43:46.303,845.7767061891411
2025-01-18 19:44:01.303,847.8754714546593
2025-01-18 19:44:16.303,845.8188582665647
2025-01-18 19:44:31.303,843.9140126849591
2025-01-18 19:44:46.303,840.8866710581277
2025-01-18 19:45:01.303,832.0354136626678
2025-01-18 19:45:16.303,829.706333279638
2025-01-18 19:45:31.303,836.9151365293602
2025-01-18 19:45:46.303,825.4932427022992
2025-01-18 19:46:01.303,828.4768419951778
2025-01-18 19:46:16.303,830.0360967912152
2025-01-18 19:46:31.303,816.8720690474313
2025-01-18 19:46:46.303,821.427679152123
2025-01-18 19:47:01.303,823.7992203209913
2025-01-18 19:47:16.303,818.4045653785155
2025-01-18 19:47:31.303,818.3098910971161
2025-01-18 19:47:46.303,816.4200055676154
2025-01-18 19:48:01.303,831.2450304029204
2025-01-18 19:48:16.303,834.6022164422385
2025-01-18 19:48:31.303,822.5440298247406
2025-01-18 19:48:46.303,814.9475781538151
2025-01-18 19:49:01.303,814.9695787534663
2025-01-18 19:49:16.303,809.933611857068
