Timestamp,Rate of Total Requests
2025-01-18 20:57:14.095,1139.7393251502554
2025-01-18 20:57:29.095,1138.7349756569563
2025-01-18 20:57:44.095,1140.0288057928822
2025-01-18 20:57:59.095,1138.761767263683
2025-01-18 20:58:14.095,1137.9396240507651
2025-01-18 20:58:29.095,1135.2514885681078
2025-01-18 20:58:44.095,1132.2545516793664
2025-01-18 20:58:59.095,1129.2603344204065
2025-01-18 20:59:14.095,1127.2623793638486
2025-01-18 20:59:29.095,1124.0886802800037
2025-01-18 20:59:44.095,1122.5540864449008
2025-01-18 20:59:59.095,1120.6881715383074
2025-01-18 21:00:14.095,1118.1764588107644
2025-01-18 21:00:29.095,1119.650976143702
2025-01-18 21:00:44.095,1117.5600803920552
2025-01-18 21:00:59.095,1117.5948089299184
2025-01-18 21:01:14.095,1117.6475972229427
2025-01-18 21:01:29.095,1119.0924434605467
2025-01-18 21:01:44.095,1118.900362488793
2025-01-18 21:01:59.095,1117.550307437278
2025-01-18 21:02:14.095,1113.8503116325817
2025-01-18 21:02:29.095,1108.3420760287395
2025-01-18 21:02:44.095,1106.141355746601
2025-01-18 21:02:59.095,1101.9708533415464
2025-01-18 21:03:14.095,1098.9095858033306
2025-01-18 21:03:29.095,1093.8071071869485
2025-01-18 21:03:44.095,1091.3618278778656
2025-01-18 21:03:59.095,1093.6244347690617
2025-01-18 21:04:14.095,1094.3348402802592
2025-01-18 21:04:29.095,1095.9965215437355
2025-01-18 21:04:44.095,1094.310653844213
2025-01-18 21:04:59.095,1089.910782411791
2025-01-18 21:05:14.095,1090.7119373287073
2025-01-18 21:05:29.095,1089.835021330998
2025-01-18 21:05:44.095,1088.87937829731
2025-01-18 21:05:59.095,1086.0911468051763
2025-01-18 21:06:14.095,1083.2207129456522
2025-01-18 21:06:29.095,1079.5389097393545
2025-01-18 21:06:44.095,1078.7823661627451
2025-01-18 21:06:59.095,1077.6253381083918
2025-01-18 21:07:14.095,1077.035093365861
2025-01-18 21:07:29.095,1074.2158556797137
2025-01-18 21:07:44.095,1068.7331219391267
2025-01-18 21:07:59.095,1061.2554930241529
2025-01-18 21:08:14.095,1056.101506088265
2025-01-18 21:08:29.095,1050.4533159543184
2025-01-18 21:08:44.095,1050.0386495251664
2025-01-18 21:08:59.095,1048.7532234891394
2025-01-18 21:09:14.095,1046.0554003397283
2025-01-18 21:09:29.095,1043.4320775100505
2025-01-18 21:09:44.095,1041.4561377236512
2025-01-18 21:09:59.095,1040.2441592553553
2025-01-18 21:10:14.095,1036.3630678660556
2025-01-18 21:10:29.095,1033.947094425382
2025-01-18 21:10:44.095,1033.659662008736
2025-01-18 21:10:59.095,1029.08208360899
2025-01-18 21:11:14.095,1029.0863339931213
