Timestamp,Rate of Successful Requests
2025-01-18 18:46:01.303,733.7618854618254
2025-01-18 18:46:16.303,729.4390471087119
2025-01-18 18:46:31.303,724.3292852884642
2025-01-18 18:46:46.303,720.8007593275249
2025-01-18 18:47:01.303,715.6313436373216
2025-01-18 18:47:16.303,712.1087293995914
2025-01-18 18:47:31.303,703.1450322679666
2025-01-18 18:47:46.303,698.7994469889152
2025-01-18 18:48:01.303,698.7302353449431
2025-01-18 18:48:16.303,694.0527850237722
2025-01-18 18:48:31.303,687.0738412323301
2025-01-18 18:48:46.303,684.2582554938307
2025-01-18 18:49:01.303,671.2469927787606
2025-01-18 18:49:16.303,668.4527910055691
2025-01-18 18:49:31.303,664.1020613929543
2025-01-18 18:49:46.303,667.0482656676083
2025-01-18 18:50:01.303,664.211320256646
2025-01-18 18:50:16.303,653.8049229455955
2025-01-18 18:50:31.303,651.977056013114
2025-01-18 18:50:46.303,649.5896334446702
2025-01-18 18:51:01.303,646.8647606397329
2025-01-18 18:51:16.303,637.5179236705233
2025-01-18 18:51:31.303,629.7077833677715
2025-01-18 18:51:46.303,622.5327779632358
2025-01-18 18:52:01.303,623.9157760142762
2025-01-18 18:52:16.303,621.7886939015917
2025-01-18 18:52:31.303,615.5190683506706
2025-01-18 18:52:46.303,606.8194818713703
2025-01-18 18:53:01.303,602.6973487710802
2025-01-18 18:53:16.303,603.8072380001737
2025-01-18 18:53:31.303,608.1476072280844
2025-01-18 18:53:46.303,604.1111109145074
2025-01-18 18:54:01.303,600.1664409221304
2025-01-18 18:54:16.303,601.7125518164855
2025-01-18 18:54:31.303,599.8622779757055
2025-01-18 18:54:46.303,600.9574946178558
2025-01-18 18:55:01.303,603.8653968742165
2025-01-18 18:55:16.303,601.6553062864516
2025-01-18 18:55:31.303,595.7121231009293
2025-01-18 18:55:46.303,590.8367799003673
2025-01-18 18:56:01.303,587.7588850608771
2025-01-18 18:56:16.303,584.9977182805577
2025-01-18 18:56:31.303,582.0882436400764
2025-01-18 18:56:46.303,575.586167366289
2025-01-18 18:57:01.303,575.9208459441935
2025-01-18 18:57:16.303,571.5692971763784
2025-01-18 18:57:31.303,564.1892339084501
2025-01-18 18:57:46.303,561.2123671936129
2025-01-18 18:58:01.303,557.5822225896063
2025-01-18 18:58:16.303,556.2900994159802
2025-01-18 18:58:31.303,547.0919325639147
2025-01-18 18:58:46.303,540.8321221577216
2025-01-18 18:59:01.303,536.9332658581126
2025-01-18 18:59:16.303,530.611534631559
2025-01-18 18:59:31.303,535.3459263101619
2025-01-18 18:59:46.303,533.7023198248422
2025-01-18 19:00:01.303,532.9478410815528
2025-01-18 19:00:16.303,532.1696547225888
2025-01-18 19:00:31.303,523.8351910311397
2025-01-18 19:00:46.303,525.0153934326466
2025-01-18 19:01:01.303,523.1170317591445
2025-01-18 19:01:16.303,515.4912983037123
2025-01-18 19:01:31.303,515.1211944882057
2025-01-18 19:01:46.303,525.2788267402403
2025-01-18 19:02:01.303,530.9229773925524
2025-01-18 19:02:16.303,533.1233109990918
2025-01-18 19:02:31.303,537.6347314371345
2025-01-18 19:02:46.303,542.1709715254268
2025-01-18 19:03:01.303,540.8855242857222
2025-01-18 19:03:16.303,540.627428907676
2025-01-18 19:03:31.303,541.7202813330838
2025-01-18 19:03:46.303,537.9584468306142
2025-01-18 19:04:01.303,534.0439704188426
2025-01-18 19:04:16.303,538.3907138691238
2025-01-18 19:04:31.303,538.0894260183819
2025-01-18 19:04:46.303,539.8103829743734
2025-01-18 19:05:01.303,543.1188954772209
2025-01-18 19:05:16.303,551.9417521731957
2025-01-18 19:05:31.303,561.5806371277349
2025-01-18 19:05:46.303,571.2398277023975
2025-01-18 19:06:01.303,577.0974333302906
2025-01-18 19:06:16.303,582.1469299722652
2025-01-18 19:06:31.303,588.3382591015293
2025-01-18 19:06:46.303,594.0296148112254
2025-01-18 19:07:01.303,603.5099423448789
2025-01-18 19:07:16.303,612.0961857101303
2025-01-18 19:07:31.303,621.5372663221369
2025-01-18 19:07:46.303,627.9489894891982
2025-01-18 19:08:01.303,631.7566060337904
2025-01-18 19:08:16.303,641.265541295031
2025-01-18 19:08:31.303,648.6173641047068
2025-01-18 19:08:46.303,652.2002164561299
2025-01-18 19:09:01.303,655.3408848270424
2025-01-18 19:09:16.303,661.8755392041072
2025-01-18 19:09:31.303,665.1968935314152
2025-01-18 19:09:46.303,675.2392612488122
2025-01-18 19:10:01.303,685.2521737122922
2025-01-18 19:10:16.303,693.0734638511377
2025-01-18 19:10:31.303,696.5818768202375
2025-01-18 19:10:46.303,703.128101659818
2025-01-18 19:11:01.303,711.2504870588236
2025-01-18 19:11:16.303,725.1404512303359
2025-01-18 19:11:31.303,739.6377449028334
2025-01-18 19:11:46.303,746.5737765702016
2025-01-18 19:12:01.303,752.7177294292734
2025-01-18 19:12:16.303,763.7776240527571
2025-01-18 19:12:31.303,773.0893032613869
2025-01-18 19:12:46.303,777.7416904117881
2025-01-18 19:13:01.303,785.8043260401048
2025-01-18 19:13:16.303,793.3362620997816
2025-01-18 19:13:31.303,801.6967646279849
2025-01-18 19:13:46.303,810.3669194933822
2025-01-18 19:14:01.303,811.7253651194314
2025-01-18 19:14:16.303,815.2845591788259
2025-01-18 19:14:31.303,821.0680148018341
2025-01-18 19:14:46.303,832.3813374295064
2025-01-18 19:15:01.303,840.719504065906
2025-01-18 19:15:16.303,848.5036460001485
2025-01-18 19:15:31.303,853.7974279460016
2025-01-18 19:15:46.303,860.2702223777984
2025-01-18 19:16:01.303,864.1034781526079
2025-01-18 19:16:16.303,868.4129258465522
2025-01-18 19:16:31.303,868.6566367787077
2025-01-18 19:16:46.303,866.8934892411462
2025-01-18 19:17:01.303,861.3043027799866
2025-01-18 19:17:16.303,862.177332475242
2025-01-18 19:17:31.303,857.8452844747785
2025-01-18 19:17:46.303,858.3784327844585
2025-01-18 19:18:01.303,858.5937895641944
2025-01-18 19:18:16.303,859.481192355044
2025-01-18 19:18:31.303,858.3470890828819
2025-01-18 19:18:46.303,860.6354473028538
2025-01-18 19:19:01.303,862.5563884232122
2025-01-18 19:19:16.303,863.1616313191903
2025-01-18 19:19:31.303,860.9506999886015
2025-01-18 19:19:46.303,861.6812570294609
2025-01-18 19:20:01.303,864.0812648593234
2025-01-18 19:20:16.303,865.5864618522735
2025-01-18 19:20:31.303,862.0824636728444
2025-01-18 19:20:46.303,860.677889033263
2025-01-18 19:21:01.303,863.9301428447577
2025-01-18 19:21:16.303,864.1565522842862
2025-01-18 19:21:31.303,867.2279006972565
2025-01-18 19:21:46.303,868.040072843022
2025-01-18 19:22:01.303,868.5047148572598
2025-01-18 19:22:16.303,865.6444832864053
2025-01-18 19:22:31.303,860.533821827622
2025-01-18 19:22:46.303,860.0833400238929
2025-01-18 19:23:01.303,858.6557603187752
2025-01-18 19:23:16.303,855.0922474915562
2025-01-18 19:23:31.303,851.5624756303589
2025-01-18 19:23:46.303,849.1368767331942
2025-01-18 19:24:01.303,844.8354588417845
2025-01-18 19:24:16.303,849.1229272663676
2025-01-18 19:24:31.303,845.5762261125714
2025-01-18 19:24:46.303,839.3511000780845
2025-01-18 19:25:01.303,835.7710374292978
2025-01-18 19:25:16.303,840.8529088261781
2025-01-18 19:25:31.303,847.2873687334771
2025-01-18 19:25:46.303,846.1607212151758
2025-01-18 19:26:01.303,841.3687353241121
2025-01-18 19:26:16.303,840.5762964867462
2025-01-18 19:26:31.303,839.5780707269665
2025-01-18 19:26:46.303,841.4880454574796
2025-01-18 19:27:01.303,842.737105782348
2025-01-18 19:27:16.303,841.4363355422994
2025-01-18 19:27:31.303,838.1980151332131
