Timestamp,Rate of Successful Requests
2025-01-20 17:05:33.094,158.98691029515882
2025-01-20 17:05:48.094,159.93761103321356
2025-01-20 17:06:03.094,163.76148998087953
2025-01-20 17:06:18.094,167.4004082486865
2025-01-20 17:06:33.094,173.1575474335855
2025-01-20 17:06:48.094,177.44275216831915
2025-01-20 17:07:03.094,180.72067207732792
2025-01-20 17:07:18.094,183.40626338837316
2025-01-20 17:07:33.094,190.25388959043624
2025-01-20 17:07:48.094,194.23477698968844
2025-01-20 17:08:03.094,197.45173890158037
2025-01-20 17:08:18.094,199.4435074419807
2025-01-20 17:08:33.094,205.09320262570998
2025-01-20 17:08:48.094,210.27060906964323
2025-01-20 17:09:03.094,213.15720285394676
2025-01-20 17:09:18.094,218.4081797648479
2025-01-20 17:09:33.094,222.81671923682987
2025-01-20 17:09:48.094,225.0040949147072
2025-01-20 17:10:03.094,226.80643523743913
2025-01-20 17:10:18.094,231.45050284232875
2025-01-20 17:10:33.094,236.70562059599783
2025-01-20 17:10:48.094,238.51504431554028
2025-01-20 17:11:03.094,242.00290351406466
2025-01-20 17:11:18.094,243.8403291714812
2025-01-20 17:11:33.094,247.61225665592144
2025-01-20 17:11:48.094,252.5773514358732
2025-01-20 17:12:03.094,257.7131287406025
2025-01-20 17:12:18.094,259.5544159696731
2025-01-20 17:12:33.094,262.32318172617977
2025-01-20 17:12:48.094,267.4535880060078
2025-01-20 17:13:03.094,272.3813795395107
2025-01-20 17:13:18.094,277.32948523370925
2025-01-20 17:13:33.094,279.97971724367744
2025-01-20 17:13:48.094,283.6408180429349
2025-01-20 17:14:03.094,286.4426048927948
2025-01-20 17:14:18.094,289.15083510016905
2025-01-20 17:14:33.094,293.1784280653335
2025-01-20 17:14:48.094,299.0881220037306
2025-01-20 17:15:03.094,304.852709778119
2025-01-20 17:15:18.094,308.8421638358749
2025-01-20 17:15:33.094,310.39566320619895
2025-01-20 17:15:48.094,313.2792421913985
2025-01-20 17:16:03.094,316.65117837990135
2025-01-20 17:16:18.094,321.16465504176955
2025-01-20 17:16:33.094,325.80295811643697
2025-01-20 17:16:48.094,329.2293636115625
2025-01-20 17:17:03.094,332.28843222868346
2025-01-20 17:17:18.094,334.69011341762194
2025-01-20 17:17:33.094,336.8151439806825
2025-01-20 17:17:48.094,338.5773337288119
2025-01-20 17:18:03.094,344.4365007197663
2025-01-20 17:18:18.094,350.33466671617344
2025-01-20 17:18:33.094,353.06261035355897
2025-01-20 17:18:48.094,356.71121998181104
2025-01-20 17:19:03.094,359.3145918856003
2025-01-20 17:19:18.094,361.6487922169523
2025-01-20 17:19:33.094,366.0769370789852
2025-01-20 17:19:48.094,369.7655175112787
2025-01-20 17:20:03.094,372.1081653983159
2025-01-20 17:20:18.094,376.61865852566075
2025-01-20 17:20:33.094,382.4982467263342
2025-01-20 17:20:48.094,386.50008443935104
2025-01-20 17:21:03.094,390.410600627684
2025-01-20 17:21:18.094,393.082564017835
2025-01-20 17:21:33.094,395.40427719363976
2025-01-20 17:21:48.094,400.0131280774233
2025-01-20 17:22:03.094,403.6765940761955
2025-01-20 17:22:18.094,406.2218685090049
2025-01-20 17:22:33.094,410.7769071156805
2025-01-20 17:22:48.094,415.4254186648793
2025-01-20 17:23:03.094,418.5270071696622
2025-01-20 17:23:18.094,423.21052895129577
2025-01-20 17:23:33.094,427.56684950689197
2025-01-20 17:23:48.094,432.86832518694143
2025-01-20 17:24:03.094,437.0425652893166
2025-01-20 17:24:18.094,439.07723784584334
2025-01-20 17:24:33.094,440.55575477510683
2025-01-20 17:24:48.094,442.02056939212935
2025-01-20 17:25:03.094,445.73912449034424
2025-01-20 17:25:18.094,450.52697223715654
2025-01-20 17:25:33.094,455.7750744988771
2025-01-20 17:25:48.094,457.2953343292639
2025-01-20 17:26:03.094,460.8769080781171
2025-01-20 17:26:18.094,464.55545493479553
2025-01-20 17:26:33.094,471.2916278971875
2025-01-20 17:26:48.094,474.1496425968004
2025-01-20 17:27:03.094,479.17651050435387
2025-01-20 17:27:18.094,482.5404669289432
2025-01-20 17:27:33.094,484.67563503950515
2025-01-20 17:27:48.094,486.57123295119953
2025-01-20 17:28:03.094,489.93707329557657
2025-01-20 17:28:18.094,494.2184075550057
2025-01-20 17:28:33.094,498.71205287408
2025-01-20 17:28:48.094,502.27036277550343
2025-01-20 17:29:03.094,504.47065693634886
2025-01-20 17:29:18.094,508.166292714584
2025-01-20 17:29:33.094,510.4048543254909
2025-01-20 17:29:48.094,513.5999676552921
2025-01-20 17:30:03.094,516.5507249649686
2025-01-20 17:30:18.094,519.4394336084799
2025-01-20 17:30:33.094,524.1521206043927
2025-01-20 17:30:48.094,527.6861892034357
2025-01-20 17:31:03.094,531.8601302205783
2025-01-20 17:31:18.094,535.4731337197829
2025-01-20 17:31:33.094,542.7511536018689
2025-01-20 17:31:48.094,546.3908927216658
2025-01-20 17:32:03.094,550.0009963650251
2025-01-20 17:32:18.094,553.8887587383682
2025-01-20 17:32:33.094,556.8330501189052
2025-01-20 17:32:48.094,560.5791365360127
2025-01-20 17:33:03.094,565.0698111363429
2025-01-20 17:33:18.094,570.0882536637421
2025-01-20 17:33:33.094,573.8704491177378
2025-01-20 17:33:48.094,578.2159645190113
2025-01-20 17:34:03.094,580.8360449443318
2025-01-20 17:34:18.094,584.7162172754781
2025-01-20 17:34:33.094,588.6947517236562
2025-01-20 17:34:48.094,591.002790873158
2025-01-20 17:35:03.094,593.495790580293
2025-01-20 17:35:18.094,596.29398885832
2025-01-20 17:35:33.094,600.4987703272817
2025-01-20 17:35:48.094,602.3144964934207
2025-01-20 17:36:03.094,604.8148103829446
2025-01-20 17:36:18.094,608.2923759787461
2025-01-20 17:36:33.094,610.2622891938225
2025-01-20 17:36:48.094,612.3660129818261
2025-01-20 17:37:03.094,616.9856045468591
2025-01-20 17:37:18.094,619.6800048087658
2025-01-20 17:37:33.094,622.9289626010321
2025-01-20 17:37:48.094,625.5007227263626
2025-01-20 17:38:03.094,628.1103168456149
2025-01-20 17:38:18.094,631.4555696578819
2025-01-20 17:38:33.094,634.3212687696378
2025-01-20 17:38:48.094,636.5661628187388
2025-01-20 17:39:03.094,638.6792560752057
2025-01-20 17:39:18.094,641.0881298963827
2025-01-20 17:39:33.094,641.9673547796642
2025-01-20 17:39:48.094,644.5887126163907
2025-01-20 17:40:03.094,647.6881684674487
2025-01-20 17:40:18.094,650.3972513886774
2025-01-20 17:40:33.094,652.6942755428639
2025-01-20 17:40:48.094,654.3238942994739
2025-01-20 17:41:03.094,656.8791380018563
2025-01-20 17:41:18.094,660.528152648004
2025-01-20 17:41:33.094,663.584893842719
2025-01-20 17:41:48.094,667.9270413840429
2025-01-20 17:42:03.094,671.1482524896558
2025-01-20 17:42:18.094,673.774104727978
2025-01-20 17:42:33.094,677.8054854545873
2025-01-20 17:42:48.094,682.7642275393634
2025-01-20 17:43:03.094,685.8865435922162
2025-01-20 17:43:18.094,689.5370822077286
2025-01-20 17:43:33.094,693.8618301796942
2025-01-20 17:43:48.094,698.4037820795493
2025-01-20 17:44:03.094,703.5310444403246
2025-01-20 17:44:18.094,707.8075611280952
2025-01-20 17:44:33.094,709.375931185734
2025-01-20 17:44:48.094,713.5441117028464
2025-01-20 17:45:03.094,719.7257058736977
2025-01-20 17:45:18.094,723.1099533128029
2025-01-20 17:45:33.094,729.5870164826855
2025-01-20 17:45:48.094,731.1571521965176
2025-01-20 17:46:03.094,735.4129771243507
2025-01-20 17:46:18.094,740.3180491107307
2025-01-20 17:46:33.094,745.2055866334439
2025-01-20 17:46:48.094,747.0656698319103
2025-01-20 17:47:03.094,752.5302617361681
2025-01-20 17:47:18.094,758.3113275064092
2025-01-20 17:47:33.094,761.5369335721264
2025-01-20 17:47:48.094,765.1249284270815
2025-01-20 17:48:03.094,768.7446358447354
2025-01-20 17:48:18.094,771.949955999205
2025-01-20 17:48:33.094,771.2923686647307
2025-01-20 17:48:48.094,770.1456915177679
2025-01-20 17:49:03.094,769.2328973469839
2025-01-20 17:49:18.094,769.0550450787899
2025-01-20 17:49:33.094,768.4127174190861
2025-01-20 17:49:48.094,765.5808695373307
2025-01-20 17:50:03.094,767.1462610721217
2025-01-20 17:50:18.094,768.8704142236795
2025-01-20 17:50:33.094,770.9658579437342
2025-01-20 17:50:48.094,768.0904254862195
2025-01-20 17:51:03.094,768.4494149050748
2025-01-20 17:51:18.094,767.2907967063956
2025-01-20 17:51:33.094,769.9534753251086
2025-01-20 17:51:48.094,771.4806272250501
2025-01-20 17:52:03.094,769.1647161661742
2025-01-20 17:52:18.094,769.3397287336403
2025-01-20 17:52:33.094,768.3248875525545
2025-01-20 17:52:48.094,766.7082715405986
2025-01-20 17:53:03.094,766.7403196286086
2025-01-20 17:53:18.094,767.9243324836408
2025-01-20 17:53:33.094,767.3945256622364
2025-01-20 17:53:48.094,765.113826732951
2025-01-20 17:54:03.094,766.0290000496709
2025-01-20 17:54:18.094,766.3984858519051
2025-01-20 17:54:33.094,768.5607292067284
2025-01-20 17:54:48.094,767.2057320893088
2025-01-20 17:55:03.094,768.3750160572243
2025-01-20 17:55:18.094,769.0302437767069
2025-01-20 17:55:33.094,768.572734511654
2025-01-20 17:55:48.094,768.4924393105711
2025-01-20 17:56:03.094,769.538460069365
2025-01-20 17:56:18.094,773.2091280369731
2025-01-20 17:56:33.094,774.3901862227447
2025-01-20 17:56:48.094,778.32496191275
2025-01-20 17:57:03.094,779.3130752456666
2025-01-20 17:57:18.094,782.4510199479625
2025-01-20 17:57:33.094,785.4019645267053
2025-01-20 17:57:48.094,784.1219471224798
2025-01-20 17:58:03.094,783.5142389627341
2025-01-20 17:58:18.094,783.8206052639251
2025-01-20 17:58:33.094,781.361785586172
2025-01-20 17:58:48.094,782.7482609727535
2025-01-20 17:59:03.094,781.4026260321363
2025-01-20 17:59:18.094,783.7947947326077
2025-01-20 17:59:33.094,787.1738609025374
2025-01-20 17:59:48.094,789.14482296994
2025-01-20 18:00:03.094,791.9036890222322
2025-01-20 18:00:18.094,796.689271281127
2025-01-20 18:00:33.094,800.4834904418673
2025-01-20 18:00:48.094,804.0500497635538
2025-01-20 18:01:03.094,806.6901802585876
2025-01-20 18:01:18.094,811.2519926671057
2025-01-20 18:01:33.094,815.5391504961302
2025-01-20 18:01:48.094,818.906198175625
