Timestamp,Rate of Total Requests
2025-03-28 12:45:59.450,842.934521406352
2025-03-28 12:46:14.450,841.7257134565147
2025-03-28 12:46:29.450,841.6777020354566
2025-03-28 12:46:44.450,844.6185161201989
2025-03-28 12:46:59.450,845.5587050708212
2025-03-28 12:47:14.450,846.9185616652137
2025-03-28 12:47:29.450,848.5766514052249
2025-03-28 12:47:44.450,849.3379498521078
2025-03-28 12:47:59.450,847.8129522132284
2025-03-28 12:48:14.450,846.54888112001
2025-03-28 12:48:29.450,847.0840498432688
2025-03-28 12:48:44.450,848.698017268283
2025-03-28 12:48:59.450,849.1343045732069
2025-03-28 12:49:14.450,848.2531002808801
2025-03-28 12:49:29.450,849.5122818771094
2025-03-28 12:49:44.450,851.3218251302847
2025-03-28 12:49:59.450,849.8294179800041
2025-03-28 12:50:14.450,847.8039968987289
2025-03-28 12:50:29.450,849.1635908285518
2025-03-28 12:50:44.450,848.1514378984695
2025-03-28 12:50:59.450,847.9948416753979
2025-03-28 12:51:14.450,847.7443624974323
2025-03-28 12:51:29.450,846.2037871786226
2025-03-28 12:51:44.450,844.0453459838221
2025-03-28 12:51:59.450,843.4238270328558
2025-03-28 12:52:14.450,841.9580985423044
2025-03-28 12:52:29.450,842.2073639018633
2025-03-28 12:52:44.450,843.8310910156259
2025-03-28 12:52:59.450,844.4832397392901
2025-03-28 12:53:14.450,845.234630018668
2025-03-28 12:53:29.450,845.3568674041844
2025-03-28 12:53:44.450,843.5385593535113
2025-03-28 12:53:59.450,843.930554709934
2025-03-28 12:54:14.450,844.6870260297469
2025-03-28 12:54:29.450,844.257554403419
2025-03-28 12:54:44.450,843.4543979107098
2025-03-28 12:54:59.450,845.1852667056867
2025-03-28 12:55:14.450,844.494914225681
2025-03-28 12:55:29.450,843.3199029803837
2025-03-28 12:55:44.450,841.8971490536144
2025-03-28 12:55:59.450,843.3868948259181
2025-03-28 12:56:14.450,843.2618931163835
2025-03-28 12:56:29.450,843.1219344211171
2025-03-28 12:56:44.450,841.1407473446865
2025-03-28 12:56:59.450,838.446771054498
2025-03-28 12:57:14.450,837.0287364529738
2025-03-28 12:57:29.450,835.6873542033767
2025-03-28 12:57:44.450,836.9723061288905
2025-03-28 12:57:59.450,835.465197329852
2025-03-28 12:58:14.450,836.110046259673
2025-03-28 12:58:29.450,834.9693326742203
2025-03-28 12:58:44.450,833.088089869192
2025-03-28 12:58:59.450,832.1903717562267
2025-03-28 12:59:14.450,831.156445509294
2025-03-28 12:59:29.450,830.5478529771015
2025-03-28 12:59:44.450,828.640375974749
2025-03-28 12:59:59.450,826.6006671072338
2025-03-28 13:00:14.450,823.8583152866893
2025-03-28 13:00:29.450,821.6860231352881
2025-03-28 13:00:44.450,821.3155437747558
2025-03-28 13:00:59.450,819.5930563532105
2025-03-28 13:01:14.450,816.436619759411
2025-03-28 13:01:29.450,820.6683719565991
2025-03-28 13:01:44.450,821.9501667829328
2025-03-28 13:01:59.450,822.3096402944612
2025-03-28 13:02:14.450,820.5344219789322
2025-03-28 13:02:29.450,818.623991393724
2025-03-28 13:02:44.450,819.6700311812822
2025-03-28 13:02:59.450,818.6533492960334
2025-03-28 13:03:14.450,817.6022835400363
2025-03-28 13:03:29.450,818.1958470609129
2025-03-28 13:03:44.450,817.4867046753244
2025-03-28 13:03:59.450,815.8676879267497
2025-03-28 13:04:14.450,815.2867566327177
2025-03-28 13:04:29.450,813.9138742992794
2025-03-28 13:04:44.450,812.3906477008749
2025-03-28 13:04:59.450,812.8475846801016
2025-03-28 13:05:14.450,814.4325547570661
2025-03-28 13:05:29.450,814.7132010296011
2025-03-28 13:05:44.450,816.5138878966144
2025-03-28 13:05:59.450,815.9255838158816
2025-03-28 13:06:14.450,816.7531466371188
2025-03-28 13:06:29.450,816.5575760697272
2025-03-28 13:06:44.450,815.3793613098145
2025-03-28 13:06:59.450,815.6354694947191
2025-03-28 13:07:14.450,815.5681214758218
2025-03-28 13:07:29.450,812.6745131224634
2025-03-28 13:07:44.450,808.4924109375099
2025-03-28 13:07:59.450,805.1204787969822
2025-03-28 13:08:14.450,803.3902334458792
2025-03-28 13:08:29.450,799.6870823934692
2025-03-28 13:08:44.450,798.610858492069
2025-03-28 13:08:59.450,798.8844828391558
2025-03-28 13:09:14.450,799.1426769744309
2025-03-28 13:09:29.450,799.3739997387722
2025-03-28 13:09:44.450,799.4028997356158
2025-03-28 13:09:59.450,798.4436439864271
2025-03-28 13:10:14.450,797.8454533378092
2025-03-28 13:10:29.450,796.6269844180515
2025-03-28 13:10:44.450,797.785882896751
2025-03-28 13:10:59.450,796.6894139823149
2025-03-28 13:11:14.450,794.974007596043
2025-03-28 13:11:29.450,793.9307646856812
2025-03-28 13:11:44.450,789.9955083296053
2025-03-28 13:11:59.450,788.4365207310542
2025-03-28 13:12:14.450,787.8581610700895
2025-03-28 13:12:29.450,788.6100121400966
2025-03-28 13:12:44.450,786.3426481190822
2025-03-28 13:12:59.450,788.4598767948859
2025-03-28 13:13:14.450,788.6944701260936
2025-03-28 13:13:29.450,789.0174729558702
2025-03-28 13:13:44.450,789.1811645829079
2025-03-28 13:13:59.450,785.1613630052773
2025-03-28 13:14:14.450,784.1956740639923
2025-03-28 13:14:29.450,782.6827599673697
2025-03-28 13:14:44.450,781.9898100531021
2025-03-28 13:14:59.450,780.8162529784286
2025-03-28 13:15:14.450,778.3409213469553
2025-03-28 13:15:29.450,776.7973681667607
2025-03-28 13:15:44.450,775.6573617325058
2025-03-28 13:15:59.450,773.691345891647
2025-03-28 13:16:14.450,775.0543630646976
2025-03-28 13:16:29.450,773.8707970712818
2025-03-28 13:16:44.450,773.1787701017945
2025-03-28 13:16:59.450,771.3578243963087
2025-03-28 13:17:14.450,769.4266595199841
2025-03-28 13:17:29.450,766.3099876740168
2025-03-28 13:17:44.450,764.6015311774951
2025-03-28 13:17:59.450,763.2960351453243
2025-03-28 13:18:14.450,761.5488748234018
2025-03-28 13:18:29.450,760.1997615398963
2025-03-28 13:18:44.450,758.7655731941176
2025-03-28 13:18:59.450,755.788290867122
2025-03-28 13:19:14.450,753.1499010119164
2025-03-28 13:19:29.450,750.675395614846
2025-03-28 13:19:44.450,749.6607225671406
2025-03-28 13:19:59.450,749.3271909671541
2025-03-28 13:20:14.450,747.6313508523936
2025-03-28 13:20:29.450,747.6924117133132
2025-03-28 13:20:44.450,746.4170013136336
2025-03-28 13:20:59.450,744.2037967857209
2025-03-28 13:21:14.450,741.4620297175773
2025-03-28 13:21:29.450,739.8520130818672
2025-03-28 13:21:44.450,738.4401156637432
2025-03-28 13:21:59.450,736.8332648349077
2025-03-28 13:22:14.450,734.043101345836
2025-03-28 13:22:29.450,730.9224969036286
2025-03-28 13:22:44.450,726.7595932053976
2025-03-28 13:22:59.450,723.4152113659395
